10,43.52
20,21.88
30,108.16
40,31.72
50,39.34
60,39.82
70,51.79
80,64.32
90,67.64
100,69.06
110,70.52
120,68.32
130,77.03
140,79.59
150,121.26
160,128.88
170,275.67
180,142.57
190,153.32
200,128.30
210,118.62
220,161.87
230,143.26
240,167.12
250,141.01
260,186.92
270,221.04
280,238.47
290,201.32
300,256.47
310,258.91
320,308.72
330,258.46
340,245.91
350,287.81
360,291.55
370,385.02
380,282.09
390,447.88
400,272.14
